,BE_VRE-ONS-LW_RG1_50,BE_VRE-ONS-LW_RG2_50,BE_VRE-ONS-LW_RG3_50,DE4-N_VRE-ONS-LW_RG2_50,DE4-N_VRE-ONS-LW_RG3_50,DE4-E_VRE-ONS-LW_RG1_50,DE4-E_VRE-ONS-LW_RG2_50,DE4-E_VRE-ONS-LW_RG3_50,DE4-S_VRE-ONS-LW_RG1_50,DE4-S_VRE-ONS-LW_RG2_50,DE4-S_VRE-ONS-LW_RG3_50,DE4-W_VRE-ONS-LW_RG1_50,DE4-W_VRE-ONS-LW_RG2_50,DE4-W_VRE-ONS-LW_RG3_50,DK1_VRE-ONS-LW_RG3_50,DK2_VRE-ONS-LW_RG3_50,EE_VRE-ONS-LW_RG1_50,EE_VRE-ONS-LW_RG2_50,EE_VRE-ONS-LW_RG3_50,FIN_VRE-ONS-LW_RG1_50,FIN_VRE-ONS-LW_RG2_50,FIN_VRE-ONS-LW_RG3_50,FR_VRE-ONS-LW_RG1_50,FR_VRE-ONS-LW_RG2_50,FR_VRE-ONS-LW_RG3_50,UK_VRE-ONS-LW_RG3_50,LT_VRE-ONS-LW_RG1_50,LT_VRE-ONS-LW_RG2_50,LT_VRE-ONS-LW_RG3_50,LV_VRE-ONS-LW_RG1_50,LV_VRE-ONS-LW_RG2_50,LV_VRE-ONS-LW_RG3_50,NL_VRE-ONS-LW_RG1_50,NL_VRE-ONS-LW_RG2_50,NL_VRE-ONS-LW_RG3_50,NO1_VRE-ONS-LW_RG1_50,NO1_VRE-ONS-LW_RG2_50,NO1_VRE-ONS-LW_RG3_50,NO2_VRE-ONS-LW_RG2_50,NO2_VRE-ONS-LW_RG3_50,NO3_VRE-ONS-LW_RG2_50,NO3_VRE-ONS-LW_RG3_50,NO4_VRE-ONS-LW_RG2_50,NO4_VRE-ONS-LW_RG3_50,NO5_VRE-ONS-LW_RG2_50,NO5_VRE-ONS-LW_RG3_50,PL_VRE-ONS-LW_RG1_50,PL_VRE-ONS-LW_RG2_50,PL_VRE-ONS-LW_RG3_50,SE1_VRE-ONS-LW_RG2_50,SE1_VRE-ONS-LW_RG3_50,SE2_VRE-ONS-LW_RG1_50,SE2_VRE-ONS-LW_RG2_50,SE2_VRE-ONS-LW_RG3_50,SE3_VRE-ONS-LW_RG1_50,SE3_VRE-ONS-LW_RG2_50,SE3_VRE-ONS-LW_RG3_50,SE4_VRE-ONS-LW_RG1_50,SE4_VRE-ONS-LW_RG2_50,SE4_VRE-ONS-LW_RG3_50,Time
263022,16.31287,15.86212,14.87025,13.34316,12.72186,11.1997,11.08015,10.45845,11.20056,9.697626,8.578944,13.88652,13.20481,11.74673,13.08492,12.15647,9.707768,8.862082,8.434547,11.26997,10.28201,9.804935,17.5397,14.17992,9.962071,19.80459,8.462691,8.676044,8.420879,7.744002,7.629805,7.488382,15.91415,15.01029,14.94334,11.2131,8.770314,7.176236,11.62972,10.3906,11.45117,10.16921,11.2105,12.48193,12.88685,10.35554,8.562128,8.249424,8.631422,10.24305,9.302287,10.43754,7.999347,6.464962,11.48501,10.04851,8.526688,10.62007,10.22461,9.313574,03/01/2012 06:00:00
263023,17.63911,16.90963,16.00074,13.78736,12.87912,11.52313,11.44087,10.90116,11.49738,10.1266,8.904628,14.63899,13.84611,12.46256,13.57756,12.5245,9.402104,8.678061,8.338349,11.04734,10.25772,9.777432,18.11485,14.64851,10.27858,20.0597,8.45848,8.438542,8.346366,7.826355,7.700223,7.340705,16.8643,15.99846,16.06546,11.15049,9.086149,7.73984,11.46315,10.51654,11.49159,10.29668,11.2139,12.35732,12.48456,10.16056,8.802246,8.38546,8.575609,10.01865,9.062808,10.31563,7.853021,6.156926,12.04155,10.21972,8.640957,11.13848,10.43939,9.468624,03/01/2012 07:00:00
263024,18.91251,18.2413,17.07766,14.09058,13.07525,11.89117,11.92647,11.38389,12.06484,10.73828,9.3523,15.50848,14.6905,13.24519,14.15056,12.84491,9.207252,8.562492,8.156831,11.00263,10.22556,9.69319,18.5896,15.12499,10.57059,19.9592,8.714918,8.159181,8.033696,8.144539,7.847624,7.046626,18.268,17.4122,17.39971,11.13919,9.280121,8.19791,11.69419,10.58137,11.68047,10.55963,11.53725,12.34354,12.13821,9.995405,9.069481,8.482386,8.461417,9.90622,8.771298,10.1749,7.739716,6.006386,12.5466,10.37826,8.873857,11.47643,10.65095,9.654439,03/01/2012 08:00:00
263025,19.88142,19.77836,18.20329,14.74958,13.73432,12.29965,12.40922,11.66164,12.71612,11.23699,9.549912,16.61664,15.7749,14.08844,14.84762,12.76586,9.130946,8.494373,7.956844,11.04576,10.19887,9.598265,18.93757,15.52517,10.77908,19.63557,9.048402,8.074979,7.782237,8.561877,7.965597,6.707103,19.90895,19.08251,18.94284,10.99466,9.39899,8.525707,12.20749,10.68655,11.92376,10.72494,12.15426,12.4795,11.70882,9.930341,9.331306,8.468163,8.247588,9.742083,8.38733,10.11661,7.674972,6.006118,12.75726,10.42507,9.066694,11.77546,10.79482,9.731885,03/01/2012 09:00:00
263026,20.30689,20.5988,19.30526,15.7927,14.82731,12.75739,12.94731,12.00831,13.36763,11.56345,9.462204,18.05516,17.13805,15.02823,15.64981,12.85839,9.176287,8.379147,7.900814,11.19712,10.18098,9.517111,19.09389,15.84794,10.74706,19.27826,9.498508,8.165557,7.630471,8.960354,8.076684,6.535898,21.16664,20.53522,20.09747,10.63502,9.474545,8.597949,12.76301,10.74397,11.96294,10.66117,12.91406,12.62383,11.5731,10.19479,9.474263,8.27447,7.951957,9.435946,7.901248,10.08557,7.537575,5.898681,12.87156,10.36376,9.162065,12.06262,10.76954,9.596498,03/01/2012 10:00:00
263027,20.3393,20.57399,19.91819,17.27129,16.25729,13.5672,13.82653,12.73108,14.01833,12.01478,9.476891,19.55524,18.69977,16.20572,16.90046,13.57064,9.248425,8.223028,7.989009,11.44263,10.13982,9.418211,19.15116,16.23619,10.72697,18.74546,9.746312,8.278293,7.567655,9.223637,8.236057,6.66729,21.82917,21.2782,20.43632,10.15319,9.549917,8.568876,14.13059,11.23396,11.72949,10.50683,13.40358,12.71186,11.69247,10.25025,9.505758,8.015083,7.692696,9.076779,7.45031,9.913091,7.250036,5.680584,12.73512,10.28555,9.260749,12.48116,10.81984,9.453929,03/01/2012 11:00:00
263028,20.46579,20.58138,20.05708,19.01848,18.0736,14.78544,15.00472,13.61333,14.78118,12.6965,9.871441,20.69489,19.95569,17.51326,18.58031,15.02385,9.186864,8.051264,8.104067,11.68361,10.05611,9.271562,19.26717,16.76169,11.0164,18.05904,9.542319,8.276987,7.510266,9.373061,8.379227,6.987592,21.86168,21.15603,20.60779,9.952873,9.744374,8.797995,16.26678,12.9099,11.51584,10.42283,13.47029,12.75362,11.82717,10.1795,9.734578,7.930722,7.525414,8.756663,7.125479,9.605648,6.951403,5.507645,12.3635,10.25728,9.347779,13.34996,11.23923,9.683009,03/01/2012 12:00:00
263029,20.835,20.86735,20.2304,20.22667,19.44637,16.19021,16.26867,14.52876,15.5759,13.43913,10.49219,21.36789,20.57822,18.5372,19.76992,17.06078,9.161454,8.060935,8.100567,11.86328,9.903547,9.101542,19.35271,17.33888,11.50547,17.51684,9.322308,8.136403,7.291487,9.498779,8.533515,7.288357,21.75072,20.97064,20.92488,10.36708,10.1361,9.423295,17.2556,14.70794,11.54217,10.42671,13.47845,12.78209,13.01928,11.70975,10.27313,8.194699,7.6108,8.50703,6.899728,9.433116,6.891495,5.514772,12.39488,10.39183,9.420369,14.86496,12.10024,10.35747,03/01/2012 13:00:00
263030,21.14168,20.98617,20.3708,20.45074,19.5758,17.36915,17.48908,15.53946,16.20074,14.107,11.07673,21.60951,20.80443,19.05521,19.77786,18.69775,9.442986,8.215368,7.930983,11.96336,9.722127,8.951804,18.99582,17.69491,11.95403,17.23638,9.393194,8.061951,7.165302,9.60532,8.650131,7.488893,21.57053,20.97369,21.2265,11.13486,10.87313,10.08872,16.68726,15.20276,11.78372,10.75134,13.512,12.82749,15.66862,14.37016,11.10163,8.875791,8.074901,8.351315,6.73798,9.460443,7.091357,5.798047,12.89745,10.80279,9.663223,16.89715,13.28996,11.47815,03/01/2012 14:00:00
263031,20.88667,20.80863,20.43543,20.06717,19.20322,18.21115,18.46829,16.64265,16.81088,14.76642,11.65429,21.55926,20.84791,19.23416,18.78728,19.26661,9.883153,8.364899,7.908694,12.0623,9.566343,8.819172,18.02201,17.68727,12.37293,17.04904,9.68737,8.244086,7.34099,9.770515,8.755185,7.702998,21.06514,20.78529,21.1874,11.91003,11.90384,10.85857,15.7289,14.60317,12.31811,11.28234,13.55936,12.86865,18.18117,16.38186,12.33276,9.959694,8.933807,8.410474,6.666408,9.542363,7.419144,6.238451,13.84642,11.51894,10.11609,18.56906,14.60857,12.85198,03/01/2012 15:00:00
263032,20.22573,20.39435,20.28193,19.44099,18.85681,18.80667,19.01708,17.58926,17.47409,15.53214,12.40415,21.34787,20.77574,19.29837,17.77862,19.02938,10.18401,8.595185,8.091011,12.25249,9.433236,8.704374,16.7833,17.41236,12.84358,16.78946,10.12231,8.661555,7.68559,10.03391,8.881316,7.905877,20.00664,20.03374,20.61977,12.72746,12.92752,12.01629,14.66908,13.62848,12.92875,11.72867,13.71319,12.95062,19.12576,16.83229,13.85035,11.23959,10.03604,8.6915,6.653757,9.63343,7.836635,6.684206,14.92746,12.38547,10.74471,19.23635,15.6557,13.99327,03/01/2012 16:00:00
263033,19.45934,19.69948,19.7326,19.02318,18.58535,19.12113,19.26034,18.13905,18.00619,16.26599,13.29589,20.78904,20.49011,19.24614,17.45635,18.35398,10.23228,8.774656,8.232259,12.43782,9.292261,8.592705,15.5992,16.96251,13.28595,16.34785,10.76976,9.14414,8.060242,10.4877,9.053839,8.043814,18.79484,18.77036,19.65361,13.53111,13.57568,12.85861,14.11347,12.83091,13.31338,11.99604,13.99821,13.11284,18.3274,15.85405,15.18498,12.39269,11.09974,8.959955,6.526704,9.869209,8.28235,7.101902,15.56286,13.17333,11.57064,19.11949,15.98801,14.57268,03/01/2012 17:00:00
263034,18.69727,18.60728,18.83851,18.71422,18.01943,19.07139,19.37938,18.34566,18.32226,16.82435,14.07589,19.79206,19.70264,19.00901,18.02311,17.66525,10.22625,8.753525,8.262902,12.5236,9.12517,8.445482,14.62797,16.38947,13.63492,15.87977,11.53071,9.605343,8.401699,10.97386,9.203965,8.072074,18.34989,17.66343,18.45045,13.75791,13.57445,12.9261,13.75223,12.46284,13.50889,12.11621,14.40417,13.29991,16.33464,14.41977,16.33899,13.40985,11.95755,9.0583,6.305884,10.23523,8.669709,7.528097,15.65245,13.68993,12.50865,18.70003,15.72131,14.53209,03/01/2012 18:00:00
263035,18.08886,17.25475,17.51546,18.22892,17.13884,18.60212,19.32159,18.38526,18.38919,17.29319,14.6454,18.95452,18.50858,18.54383,19.2852,17.22265,10.33799,8.595712,8.230579,12.49502,8.956484,8.278901,13.93634,15.70247,13.89797,15.67161,12.1915,10.07481,8.784616,11.26422,9.170338,7.895121,19.06218,17.36504,17.2368,13.44926,13.03397,12.49116,11.89185,12.07384,13.35461,12.11714,14.80877,13.4363,13.92786,12.60868,17.52079,14.33695,12.67439,8.924663,6.223862,10.49585,9.006667,7.913669,15.43983,13.88981,13.18291,18.16275,15.30369,13.93293,03/01/2012 19:00:00
263036,17.44024,15.99887,16.00504,17.94616,16.43921,17.87009,18.90443,18.21703,18.29967,17.63721,14.96535,18.51804,17.35596,17.76138,20.18314,17.0089,10.56694,8.384137,8.248596,12.37605,8.842774,8.145579,13.51468,14.92705,14.02629,15.76048,12.80466,10.54982,9.325729,11.57656,9.188533,7.700271,19.7148,17.59931,16.36011,12.95971,12.13056,11.80565,9.417525,10.89957,12.72024,11.84319,14.92063,13.48897,11.98927,10.43477,18.20945,15.09079,13.28958,8.662281,6.310658,10.80476,9.511099,8.30205,15.10022,13.95771,13.31286,17.5584,14.98254,13.16048,03/01/2012 20:00:00
263037,16.6482,15.00581,14.84592,18.07062,16.3414,17.05987,18.13988,17.86163,18.24512,17.69646,15.04334,17.98806,16.62923,16.62076,20.54572,16.90821,11.0618,8.427051,8.253023,12.25806,8.819474,8.068687,13.36112,14.20915,14.03165,16.00192,13.47496,11.22697,10.08028,12.04442,9.559444,7.887041,19.3916,17.48747,15.83685,12.06582,11.20228,11.00851,9.149719,9.312993,11.99557,11.33735,14.82855,13.53279,10.22934,8.321328,18.26804,15.64776,13.82782,8.550858,6.466703,11.2881,10.186,8.877356,14.91732,13.92352,12.96266,17.28621,14.9359,12.73496,03/01/2012 21:00:00
263038,15.99671,14.2582,13.96556,18.38644,16.88494,16.4206,17.2369,17.35912,18.00487,17.45609,15.08162,17.30559,16.25721,15.51153,21.03789,17.31198,11.78867,8.782909,8.521503,12.10031,8.86566,8.079833,13.4129,13.64609,14.0135,16.12728,14.15755,12.12247,10.91252,12.74959,10.32406,8.545365,18.99424,17.12309,15.4356,10.89934,10.42282,10.15233,11.80696,8.825398,11.27628,10.60882,14.79506,13.59457,8.147558,7.136104,17.93742,15.99535,14.38267,8.687237,6.667511,11.62583,10.71268,9.559447,15.39988,13.82884,12.32039,17.45456,15.17592,12.8358,03/01/2012 22:00:00
263039,15.70249,13.83169,13.37231,18.64037,17.39394,16.37769,16.45912,16.59577,17.45308,17.00554,15.06582,16.81922,16.02225,14.71552,21.34879,18.20532,12.67292,9.443482,9.175731,11.98352,8.996349,8.200419,13.56983,13.19792,13.96653,15.98232,14.8881,12.94379,11.67777,13.62451,11.29676,9.438505,18.55652,16.8143,15.07415,9.624628,9.539212,9.287803,14.73316,10.05705,10.27526,9.774503,15.05264,13.6351,6.681667,7.746701,17.4192,16.21529,14.89618,8.933237,6.957523,11.77277,11.00673,10.12674,16.5351,13.92657,11.71171,18.11895,15.63542,13.42547,03/01/2012 23:00:00
263040,15.85218,13.79925,13.2567,18.69246,17.63775,16.81118,15.96876,15.63347,16.70545,16.44818,14.84948,16.66059,15.8975,14.14151,21.27017,19.0629,13.8135,10.40572,9.961575,11.89451,9.231454,8.410854,13.77571,12.85185,13.82275,15.65834,15.59143,13.70735,12.50778,14.31345,12.19162,10.34411,18.17875,16.64473,14.87719,8.227671,8.591008,8.318777,17.21044,12.32876,9.290636,8.997325,15.63126,13.70009,7.211041,9.195792,16.93714,16.27293,15.26778,9.191471,7.326142,11.86081,11.02545,10.47251,18.0198,14.23327,11.36915,18.82095,16.33948,14.33756,04/01/2012 00:00:00
263041,16.34586,14.06958,13.39985,18.48973,17.59794,17.21352,15.66639,14.65808,16.00922,15.82127,14.4314,16.48739,15.80795,13.8328,20.67231,19.58175,14.96763,11.37663,10.73715,11.62165,9.586459,8.767482,14.00075,12.63057,13.54548,15.34333,15.81395,14.39466,13.38799,14.52904,12.7475,11.08418,18.20762,16.62844,14.96502,6.914522,7.68276,7.298499,19.37806,14.70006,9.337463,8.459091,15.79685,13.7309,9.42423,9.882612,16.54235,16.09899,15.3831,9.250612,7.921646,11.88511,10.80336,10.63834,19.34486,14.61183,11.26468,19.25605,17.29706,15.44524,04/01/2012 01:00:00
263042,16.66391,14.42941,13.63334,18.02345,17.25423,17.2487,15.39162,13.91562,15.47715,15.11882,13.8835,16.2651,15.72095,13.76441,19.48496,19.65555,15.63229,12.03076,11.4027,11.19161,10.00385,9.277421,14.15619,12.53961,13.0993,15.06042,15.61707,14.79889,13.9817,14.40322,13.00346,11.69932,18.4866,16.86811,15.34916,6.090098,7.310394,6.942273,20.13988,16.55725,9.963646,8.296497,15.52567,13.5589,11.21626,10.53253,16.12201,15.76509,15.20414,9.179337,8.704287,11.97091,10.53261,10.68764,19.69964,15.19868,11.27527,19.47441,18.27628,16.82393,04/01/2012 02:00:00
263043,16.68203,14.46418,13.75509,17.24135,16.83777,16.84948,15.09641,13.5527,14.92669,14.37004,13.29262,16.24794,15.67597,13.81696,18.21847,19.00352,15.6582,12.30311,11.99203,10.80302,10.41033,9.809593,14.11068,12.46492,12.5617,14.78575,15.22116,14.75288,14.14823,14.14603,13.0996,12.2357,18.77801,17.32829,15.72562,6.066611,7.807877,7.28476,19.92936,17.5871,10.12817,8.241894,15.3302,13.22109,12.55675,12.04858,15.69649,15.32244,14.84023,9.466587,9.303603,12.15733,10.32364,10.71753,19.29237,15.85353,11.46421,19.27973,18.78028,18.17837,04/01/2012 03:00:00
263044,16.46434,14.17071,13.55489,16.15175,16.38818,16.3623,14.91646,13.4968,14.35135,13.72383,12.78451,16.45117,15.83282,13.98629,17.26121,18.05108,15.34738,12.60772,12.4945,10.65099,10.82182,10.22122,13.93606,12.27392,12.02327,14.6089,14.83527,14.38286,13.93932,14.12547,13.15672,12.50507,18.63163,17.44136,15.73205,6.99377,8.929853,7.79949,19.45154,17.89329,10.02582,8.114724,15.2438,12.93354,14.67964,13.65685,15.44013,14.82605,14.37097,10.07242,9.669909,12.31643,10.18048,10.78179,19.15096,16.15576,11.69754,18.63273,18.6378,18.87258,04/01/2012 04:00:00
263045,16.03832,13.87624,13.14199,15.05677,15.76449,16.03978,14.97494,13.65247,14.08698,13.33073,12.413,16.62533,16.09154,14.1795,16.7054,17.39907,15.0049,13.00947,12.74868,10.67022,11.155,10.52667,13.73759,12.05762,11.42571,14.48692,14.68597,14.02535,13.44279,14.72058,13.29655,12.39366,18.42789,17.05592,15.45702,8.387055,10.2331,8.501924,19.22173,17.65053,9.777957,8.005622,15.09513,12.7646,16.32541,14.3675,15.17168,14.31938,13.88399,10.67631,9.904384,12.27604,9.971684,10.71745,19.09868,16.15347,11.67568,18.01787,18.28341,18.78673,04/01/2012 05:00:00
263046,15.57835,13.58071,12.75385,14.46194,15.14737,15.85296,15.14303,13.95809,14.21904,13.143,12.15654,16.59846,16.07179,14.30617,16.62345,16.85525,14.93246,13.1781,12.62581,10.66473,11.3689,10.78318,13.42412,11.89675,10.82221,14.30658,14.7143,13.79914,12.88118,15.32107,13.44165,12.09844,18.41146,16.6083,15.07445,9.863217,11.10037,9.320494,18.82593,17.20078,9.698235,8.078419,14.94283,12.66218,16.62277,14.17945,14.89515,13.9057,13.4278,11.22405,10.13456,11.94499,9.642981,10.47298,18.75821,15.92833,11.45851,17.75816,18.10877,18.38624,04/01/2012 06:00:00
263047,14.95386,13.21192,12.39461,14.44741,14.70497,15.69808,15.3975,14.34767,14.29585,12.95919,11.9721,16.38487,15.75114,14.20415,16.95062,16.63011,15.02984,13.10834,12.27504,10.61989,11.52019,10.98073,13.10355,11.70736,10.32483,14.02538,14.92508,13.7101,12.43489,15.66955,13.52652,11.80801,18.23221,16.13889,14.58244,11.45608,11.75049,9.931944,17.68509,16.7522,9.706093,8.195125,15.0344,12.57043,16.42196,13.82117,14.78883,13.63279,13.0202,11.70063,10.45455,11.38594,9.207526,10.08461,18.16609,15.5891,11.1967,17.45205,18.07547,18.01438,04/01/2012 07:00:00
263048,14.32067,12.79299,11.98697,15.00248,14.54732,15.60645,15.6265,14.76712,14.16609,12.70417,11.88535,16.08675,15.36072,13.85444,16.92304,16.9857,15.33263,12.99027,11.9706,10.53607,11.61916,11.09009,12.90416,11.47118,9.869829,13.73682,15.16831,13.76033,12.17396,16.1307,13.62712,11.64039,18.00546,15.69784,13.97705,12.50744,12.31248,10.3446,15.86163,15.9741,9.493768,8.113096,15.14102,12.42271,16.64243,13.498,14.77804,13.38267,12.67429,12.06618,10.78453,10.6966,8.657698,9.589771,17.48937,15.38111,11.07852,17.37235,18.00278,17.66119,04/01/2012 08:00:00
263049,13.75422,12.23039,11.42964,15.63602,14.56279,15.70395,15.7235,15.10335,13.91982,12.44521,11.85279,15.95858,14.93068,13.52433,16.5824,17.55347,15.91248,12.95861,12.0283,10.50405,11.68151,11.13658,12.69039,11.12899,9.25096,13.48353,15.28088,13.93297,12.09553,16.64594,13.8539,11.78221,17.09663,15.32589,13.30623,13.5317,12.95933,10.75493,13.98463,14.93046,9.209909,8.055152,14.9265,12.19845,16.54073,13.01915,14.79255,13.14147,12.37236,12.36907,11.02513,10.24949,8.20962,9.145515,17.18134,15.25513,11.27735,17.73421,17.84776,17.21441,04/01/2012 09:00:00
263050,13.23037,11.6382,10.84422,15.63028,14.62225,15.9103,15.75664,15.30904,13.65467,12.39456,11.8782,15.73368,14.49529,13.25824,16.59556,17.28442,16.47911,13.14033,12.45894,10.53538,11.68918,11.20289,12.2361,10.47708,8.388759,13.17975,15.24269,14.09502,12.17527,17.08674,14.17998,12.09815,15.92053,14.68624,12.71757,14.38968,13.68644,11.06404,13.35112,14.02956,9.060513,8.094605,14.50865,11.98479,15.55854,12.50847,14.87356,13.11779,12.18957,12.58593,11.10185,10.45991,8.148216,8.828676,17.26657,15.15695,11.66966,17.86907,17.60374,16.75699,04/01/2012 10:00:00
263051,12.9343,11.45045,10.71147,15.55318,14.7342,16.03827,15.68484,15.28708,13.1642,12.45982,12.02074,15.41329,14.25054,12.94707,17.21114,16.88432,17.13999,13.64084,13.03296,10.4869,11.71244,11.31314,11.74929,9.875001,7.912039,13.05083,15.3119,14.21189,12.4199,17.40541,14.43679,12.38035,15.28606,13.99962,12.53557,14.13739,13.95672,11.34602,13.73492,13.35297,9.032864,8.120708,14.21386,11.78827,14.52321,11.818,15.01005,13.34557,12.10455,12.6537,11.07367,11.04818,8.43692,8.610423,17.32495,15.17478,12.04831,17.66829,17.24978,16.46266,04/01/2012 11:00:00
263052,12.82686,11.65707,11.02052,16.09596,14.93396,16.02231,15.45708,14.92401,12.44942,12.26691,12.09185,15.19328,14.20987,12.69861,18.27873,17.52923,17.80786,14.26214,13.66941,10.44801,11.80327,11.38804,11.73602,9.772138,8.00806,13.35403,15.56969,14.3767,12.65236,17.56262,14.6275,12.69468,15.19428,13.78165,12.75986,13.83078,13.84918,11.72083,13.87522,13.18023,8.858615,8.188621,14.01322,11.6192,13.72341,10.80995,15.06938,13.56505,12.05051,12.58923,11.03939,11.47621,8.779701,8.450952,17.02085,15.1929,12.39073,17.52942,16.87479,16.22528,04/01/2012 12:00:00
263053,12.81256,11.7845,11.39391,16.59149,15.31554,16.05383,15.20848,14.43802,11.98802,11.94409,11.95996,15.04835,14.24477,12.6382,18.43943,18.7609,18.35867,14.84826,14.31137,10.42925,11.86351,11.41077,12.10309,10.0434,8.195685,13.89467,15.90757,14.60432,12.81708,17.733,14.90491,13.06227,15.54262,14.05003,13.07977,14.00523,13.73876,12.18081,13.60118,13.11644,8.56874,8.260538,13.89759,11.55156,13.20636,9.954794,15.00188,13.66304,12.0473,12.45892,11.00888,11.58619,8.970661,8.431617,16.56277,15.04276,12.7215,17.73824,16.41547,15.74273,04/01/2012 13:00:00
263054,12.93878,11.93344,11.6786,16.74726,15.79726,16.16267,15.09118,14.12159,12.04106,11.84266,11.78619,15.01193,14.39074,12.64899,17.34357,19.84739,18.69632,15.37764,14.82169,10.37191,11.85331,11.44143,12.61867,10.49939,8.335166,14.43617,16.12355,14.82249,13.02537,17.88039,15.1498,13.45545,15.56623,14.26341,13.27331,14.71909,13.69272,12.37537,13.2141,12.46349,8.256493,8.290382,13.87492,11.47333,12.62015,9.165833,14.87527,13.68656,12.05535,12.33488,10.95079,11.56003,9.108527,8.569381,16.14094,14.73388,12.9913,18.58149,16.2106,14.72628,04/01/2012 14:00:00
263055,13.37016,12.43123,12.03881,16.74357,16.13297,16.11909,14.9782,13.95846,12.40248,11.9422,11.72098,15.05281,14.68463,12.79256,16.28568,19.22022,18.79682,15.75169,15.24164,10.35395,11.82443,11.48961,13.23485,11.08045,8.4832,15.04622,16.2699,15.04019,13.27434,17.84933,15.1815,13.89195,15.26966,14.20188,13.42153,15.54595,13.49307,12.24055,12.84624,11.92196,7.909362,8.283465,13.82605,11.31789,12.01107,8.415537,14.75723,13.62269,12.09034,12.17153,10.81714,11.58621,9.282017,8.665542,15.68289,14.39458,13.151,19.47431,16.1578,13.67633,04/01/2012 15:00:00
263056,14.22849,13.2137,12.64014,16.4388,16.19354,16.03224,14.92123,13.85516,12.84014,12.18866,11.82085,15.12341,14.91191,13.10056,15.86339,17.31807,18.82142,15.98369,15.65382,10.35031,11.76642,11.51286,13.92795,11.78523,8.826967,15.78331,16.58206,15.35372,13.55453,17.7216,15.14519,14.34558,15.27299,14.33517,13.81798,15.87679,13.209,11.88871,12.66258,11.90817,7.68048,8.374848,13.6405,11.12868,11.34563,8.294709,14.8119,13.52499,12.20183,11.93828,10.63085,11.67072,9.411289,8.67152,15.27254,14.09864,13.07966,18.96934,15.59162,13.23556,04/01/2012 16:00:00
263057,14.61708,13.6794,13.30194,15.70668,15.59282,16.03512,15.06382,13.93043,13.25971,12.53055,12.04331,15.22485,15.0301,13.39642,15.74215,16.15825,18.85932,16.17129,15.87076,10.40189,11.66164,11.49411,14.67765,12.4595,9.33478,16.56868,16.77173,15.57514,13.83283,17.56342,15.23805,14.72941,15.65148,14.749,14.51612,16.06407,12.9381,11.20199,12.55982,11.99146,7.730873,8.638843,13.39186,10.91036,10.97979,8.649958,15.02059,13.49627,12.33344,11.78204,10.50882,11.69712,9.446166,8.626503,14.82786,13.71986,12.85664,17.26582,14.79291,13.20748,04/01/2012 17:00:00
263058,14.51331,13.67636,13.76382,14.77273,14.80229,15.89633,15.21597,14.14849,13.5456,12.86263,12.2033,15.39384,15.25756,13.65948,15.19744,15.722,18.58527,16.23305,15.81323,10.52947,11.54422,11.44475,15.4229,12.96255,9.769839,17.32796,16.62239,15.56103,14.07393,17.37244,15.26663,14.94924,16.36158,15.45162,15.17424,15.69559,12.45805,10.42041,12.05758,11.8412,8.17571,8.923601,13.34904,10.73275,10.9553,8.668678,15.23303,13.5219,12.3804,11.83585,10.46876,11.5173,9.399863,8.576183,14.28685,13.2869,12.67905,16.00822,14.33109,13.10273,04/01/2012 18:00:00
263059,15.15332,14.06165,14.05577,14.554,15.00777,15.6866,15.25401,14.33212,13.7941,13.19037,12.32825,15.69832,15.60733,13.92809,14.34708,15.37964,17.94554,16.10641,15.59356,10.55244,11.3789,11.34043,15.97778,13.32957,10.03867,17.97293,16.20614,15.46023,14.18552,17.17553,15.14332,14.91888,16.99367,16.10158,15.50352,14.72308,11.72756,9.646262,11.14189,11.41986,8.723599,9.162405,13.42351,10.62098,10.394,7.855125,15.34625,13.57805,12.37128,11.94234,10.40684,11.16664,9.322843,8.571731,13.74728,13.00293,12.53072,15.66885,14.21349,12.80331,04/01/2012 19:00:00
263060,16.23356,15.20714,14.75059,15.02819,15.6737,15.5599,15.25867,14.42239,14.24278,13.48691,12.44777,15.91448,15.86818,14.09733,13.75482,14.54577,17.37571,15.88433,15.28933,10.4363,11.17393,11.195,16.14382,13.68165,10.23457,18.50883,16.22169,15.40575,14.26749,16.79824,14.86566,14.63165,17.52784,16.35202,15.9763,13.93158,11.08815,8.929644,9.945198,10.44689,9.182959,9.252788,13.39107,10.53298,10.04036,6.946718,15.34013,13.65524,12.41697,11.86102,10.37677,10.95234,9.24854,8.499666,13.31453,12.77601,12.32189,15.93151,14.07704,12.60405,04/01/2012 20:00:00
263061,17.41289,16.50264,15.88304,15.87209,15.99415,15.46377,15.18983,14.35633,14.69668,13.79726,12.56686,15.87974,15.92965,14.20099,13.34673,13.49515,16.96083,15.60988,15.02397,10.31238,10.9836,11.04801,16.32041,14.05528,10.51901,19.07336,16.95595,15.60922,14.46836,16.25308,14.42723,14.1984,17.9697,16.68515,16.86125,13.4578,10.82736,8.436834,8.950004,9.147804,9.601789,9.220862,13.24867,10.44705,9.672094,6.62117,15.23032,13.69275,12.47492,11.6601,10.42636,10.76643,9.245327,8.317958,13.05039,12.4465,11.99293,15.94894,13.86583,12.47376,04/01/2012 21:00:00
