,BE_VRE-ONS_RG1_20-30,BE_VRE-ONS_RG2_20-30,BE_VRE-ONS_RG3_20-30,DE4-N_VRE-ONS_RG1_20-30,DE4-N_VRE-ONS_RG2_20-30,DE4-N_VRE-ONS_RG3_20-30,DE4-E_VRE-ONS_RG1_20-30,DE4-E_VRE-ONS_RG2_20-30,DE4-E_VRE-ONS_RG3_20-30,DE4-S_VRE-ONS_RG1_20-30,DE4-S_VRE-ONS_RG2_20-30,DE4-S_VRE-ONS_RG3_20-30,DE4-W_VRE-ONS_RG1_20-30,DE4-W_VRE-ONS_RG2_20-30,DE4-W_VRE-ONS_RG3_20-30,DK1_VRE-ONS_RG1_20-30,DK1_VRE-ONS_RG2_20-30,DK1_VRE-ONS_RG3_20-30,DK2_VRE-ONS_RG1_20-30,DK2_VRE-ONS_RG2_20-30,DK2_VRE-ONS_RG3_20-30,EE_VRE-ONS_RG1_20-30,EE_VRE-ONS_RG2_20-30,EE_VRE-ONS_RG3_20-30,FIN_VRE-ONS_RG1_20-30,FIN_VRE-ONS_RG2_20-30,FIN_VRE-ONS_RG3_20-30,FR_VRE-ONS_RG1_20-30,FR_VRE-ONS_RG2_20-30,FR_VRE-ONS_RG3_20-30,UK_VRE-ONS_RG1_20-30,UK_VRE-ONS_RG2_20-30,UK_VRE-ONS_RG3_20-30,LT_VRE-ONS_RG1_20-30,LT_VRE-ONS_RG2_20-30,LT_VRE-ONS_RG3_20-30,LV_VRE-ONS_RG1_20-30,LV_VRE-ONS_RG2_20-30,LV_VRE-ONS_RG3_20-30,NL_VRE-ONS_RG1_20-30,NL_VRE-ONS_RG2_20-30,NL_VRE-ONS_RG3_20-30,NO1_VRE-ONS_RG1_20-30,NO1_VRE-ONS_RG2_20-30,NO1_VRE-ONS_RG3_20-30,NO2_VRE-ONS_RG1_20-30,NO2_VRE-ONS_RG2_20-30,NO2_VRE-ONS_RG3_20-30,NO3_VRE-ONS_RG1_20-30,NO3_VRE-ONS_RG2_20-30,NO3_VRE-ONS_RG3_20-30,NO4_VRE-ONS_RG1_20-30,NO4_VRE-ONS_RG2_20-30,NO4_VRE-ONS_RG3_20-30,NO5_VRE-ONS_RG1_20-30,NO5_VRE-ONS_RG2_20-30,NO5_VRE-ONS_RG3_20-30,PL_VRE-ONS_RG1_20-30,PL_VRE-ONS_RG2_20-30,PL_VRE-ONS_RG3_20-30,SE1_VRE-ONS_RG1_20-30,SE1_VRE-ONS_RG2_20-30,SE1_VRE-ONS_RG3_20-30,SE2_VRE-ONS_RG1_20-30,SE2_VRE-ONS_RG2_20-30,SE2_VRE-ONS_RG3_20-30,SE3_VRE-ONS_RG1_20-30,SE3_VRE-ONS_RG2_20-30,SE3_VRE-ONS_RG3_20-30,SE4_VRE-ONS_RG1_20-30,SE4_VRE-ONS_RG2_20-30,SE4_VRE-ONS_RG3_20-30,Time
270703,5.165111,3.941397,4.203619,6.376945,6.754571,6.698263,7.200854,6.702299,6.064566,6.703096,6.307914,5.327047,5.162606,5.399501,4.92482,6.384146,6.08919,6.000029,7.062223,6.567953,6.333986,8.638317,8.094974,7.526097,8.947958,8.828015,8.35636,6.912769,6.826365,6.030472,9.869312,7.420938,5.984881,9.040118,8.589219,8.04303,8.814338,8.232647,7.378925,4.28479,4.01336,3.033276,7.404173,5.673742,3.44609,10.07736,7.872169,5.936061,13.72381,10.6342,9.229717,11.55323,9.725377,7.73256,12.45355,10.52,8.440626,8.777075,7.633748,6.952536,9.825089,8.180801,7.218358,8.449053,6.416289,5.774466,6.154355,5.43781,5.109464,4.886996,4.344559,3.981878,18/11/2012 07:00:00
270704,5.572728,4.160452,4.156205,5.843797,6.158254,6.357158,7.040945,6.613746,5.784408,6.259805,6.041038,5.166269,4.973609,5.271767,4.88219,6.353104,6.017512,5.961051,6.813744,6.770799,6.436109,8.75809,8.160373,7.453629,9.02788,8.96044,8.467451,6.663833,6.637063,5.847665,9.71646,7.241354,5.683722,9.041932,8.558662,7.926176,8.729752,8.170884,7.359612,4.541583,4.063845,2.898605,7.749303,5.697649,3.446122,9.95264,7.972973,6.023969,13.66454,10.94957,9.421241,11.44759,9.712913,7.883997,12.624,10.58701,8.499364,8.627133,7.405334,6.687374,9.758858,8.122539,6.969132,8.663977,6.280291,5.554513,6.048895,5.25043,4.968858,5.181411,4.216846,3.698626,18/11/2012 08:00:00
270705,5.557199,4.257671,4.031056,5.400105,5.632011,5.741401,6.612481,6.369176,5.305416,5.522046,5.274083,4.613585,4.557452,4.860722,4.540655,6.6465,5.922091,5.710831,6.639916,6.796328,6.535769,8.856553,8.233637,7.384965,9.099755,9.005721,8.472734,6.200664,6.176759,5.227288,9.53589,7.04829,5.315419,9.007255,8.479081,7.743207,8.566133,8.052352,7.339428,4.500261,3.729994,2.985807,8.09275,5.73393,3.5759,9.851304,8.034448,6.161777,13.64731,11.22308,9.533357,11.34901,9.735021,8.062887,12.89589,10.78289,8.551608,8.358837,7.074688,6.296931,9.691906,7.99761,6.634949,8.774382,6.147569,5.288277,5.989004,5.06467,4.777697,5.448651,4.153671,3.462846,18/11/2012 09:00:00
270706,4.923154,4.002073,3.874146,4.990424,5.019875,4.905076,6.035666,5.821157,4.617021,4.57273,4.211531,3.722945,4.230156,4.287056,4.097036,7.156732,5.909014,5.370254,6.744493,6.687398,6.598987,9.000582,8.348569,7.499468,9.131072,8.972433,8.424992,5.437209,5.516722,4.321258,9.283795,6.824286,4.808055,9.011075,8.466076,7.728156,8.44508,8.010749,7.458617,4.219737,3.175644,2.947838,8.271028,5.696142,3.675324,9.750409,8.00276,6.219044,13.8043,11.35691,9.516426,11.31958,9.766455,8.198646,13.25054,10.97971,8.726676,7.999128,6.723928,5.956711,9.628044,7.797436,6.246747,8.744887,5.994263,4.999042,5.975672,4.9209,4.539502,5.630901,4.204239,3.270132,18/11/2012 10:00:00
270707,4.314806,3.83752,3.857927,4.697326,4.495138,4.150181,5.500041,5.125251,3.933077,3.954495,3.604947,3.129815,4.075246,3.868959,3.84829,7.48084,6.047436,5.25823,6.59951,6.352965,6.504381,9.189546,8.51562,7.817671,9.084448,8.884358,8.377173,4.755876,5.138659,3.746185,8.987156,6.55051,4.113766,8.941152,8.468555,7.845055,8.517705,8.104375,7.70344,3.826019,2.687888,2.830652,8.348886,5.701965,3.69851,9.575052,7.932006,6.242599,14.13424,11.29363,9.389018,11.442,9.800498,8.206292,13.44889,11.16523,9.058016,7.652587,6.441813,5.771156,9.577501,7.578088,5.865881,8.822877,5.899487,4.766139,6.041359,4.901661,4.413072,5.861686,4.396197,3.234845,18/11/2012 11:00:00
270708,4.089021,4.006808,4.07844,4.692282,4.262846,3.772998,5.017396,4.53947,3.350777,3.753581,3.423615,2.918756,3.991157,3.621981,3.711854,7.512544,6.268624,5.517744,6.382738,5.943776,6.045447,9.323868,8.706524,8.148121,8.880474,8.773525,8.31567,4.426852,4.947424,3.427188,8.838466,6.484312,3.708891,8.86784,8.531404,7.969361,8.743562,8.324762,8.020354,3.80333,2.475148,2.826496,8.537529,5.880555,3.874726,9.469263,7.960906,6.33042,14.29492,11.15052,9.300822,11.6569,9.880554,8.172247,13.49435,11.33751,9.326466,7.418178,6.250072,5.719881,9.580278,7.381341,5.54898,9.14361,5.949315,4.670208,6.180768,4.976574,4.46858,5.917333,4.649359,3.476611,18/11/2012 12:00:00
270709,3.851545,4.028201,4.205138,4.919075,4.332348,3.722226,4.694121,4.23818,2.927325,3.624634,3.28401,2.780738,3.996412,3.50104,3.57821,7.444264,6.403625,5.820165,6.378366,5.574232,5.470532,9.307256,8.836831,8.318725,8.627695,8.647131,8.218828,4.181764,4.701835,3.132285,8.813457,6.707606,3.871294,8.902951,8.679809,8.069482,8.919955,8.57035,8.268629,3.931941,2.585648,2.650374,8.910777,6.123197,4.324372,9.541569,8.076818,6.476746,14.1954,11.0966,9.314807,11.93617,10.01299,8.14597,13.29324,11.38207,9.552761,7.264629,6.134805,5.753942,9.688209,7.21561,5.337493,9.495033,6.163089,4.775516,6.252603,5.125618,4.671878,6.036989,4.826019,3.91216,18/11/2012 13:00:00
270710,3.611316,3.825446,4.136419,5.190134,4.502465,3.830135,4.625604,4.221162,2.758511,3.565879,3.188586,2.815311,4.053391,3.474226,3.541588,7.423744,6.474619,6.004708,6.258609,5.321643,5.23527,9.209004,8.874059,8.327606,8.414448,8.508971,8.092993,3.818479,4.489873,2.931041,8.795411,6.975355,4.270246,8.93373,8.827992,8.221807,9.017666,8.715515,8.402024,3.805516,2.749665,2.51689,9.474792,6.435593,4.917081,9.836585,8.233233,6.690385,14.00509,11.09948,9.447082,12.15346,10.14025,8.158955,12.78875,11.34763,9.656938,7.14902,6.114686,5.888072,9.862634,7.069411,5.226827,9.843653,6.490719,5.030895,6.405776,5.364971,4.975662,6.130894,4.955098,4.340656,18/11/2012 14:00:00
270711,3.474381,3.784509,4.126631,5.374447,4.745296,4.086772,4.763238,4.380787,2.783072,3.689359,3.219154,3.075618,4.168754,3.586415,3.719443,7.442955,6.63993,6.271066,6.28787,5.452631,5.323025,9.274375,8.903215,8.289125,8.230633,8.371315,7.959553,3.488445,4.428459,2.913581,8.833568,7.299095,4.837213,8.978908,8.928653,8.435528,9.000543,8.749518,8.459696,3.642749,2.834679,2.584525,10.09865,6.846214,5.43439,10.11425,8.411305,6.996021,13.46,11.06638,9.615181,12.25158,10.18608,8.175245,12.51268,11.32099,9.452258,7.14905,6.206638,6.104162,10.13225,6.9226,5.107169,10.20101,6.743088,5.232105,6.744589,5.708164,5.336548,6.043716,5.063913,4.733012,18/11/2012 15:00:00
270712,3.424355,4.045333,4.389171,5.410348,4.918366,4.38835,4.965143,4.610925,2.880918,3.892207,3.365548,3.358646,4.402771,3.828456,4.062395,7.427716,6.902295,6.617457,6.596264,5.864748,5.715464,9.470147,8.949159,8.242415,8.110575,8.206203,7.825681,3.404373,4.602953,3.075903,9.034995,7.833652,5.569592,8.976312,8.94659,8.516021,8.924081,8.695049,8.412469,3.412423,2.806249,2.651249,10.45135,7.163149,5.817817,10.40441,8.59472,7.247895,12.84254,11.05046,9.700772,12.39664,10.20318,8.183399,12.5515,11.31424,9.212384,7.224055,6.330898,6.272426,10.33084,6.769403,4.906217,10.38302,6.878248,5.313854,7.094331,6.071458,5.707377,5.836444,5.189135,5.071744,18/11/2012 16:00:00
270713,3.408075,4.37788,4.768778,5.217578,4.891597,4.556982,5.106732,4.845571,2.994219,3.985193,3.454047,3.471782,4.519135,4.020973,4.389644,7.376656,7.059197,6.831645,6.83844,6.224892,6.264301,9.419897,8.908699,8.175087,7.992688,8.000833,7.671661,3.533049,4.95311,3.343452,9.37026,8.490755,6.308918,8.794353,8.803225,8.323254,8.714314,8.527265,8.286566,3.020848,2.604382,2.622321,10.48029,7.358654,6.038101,10.65816,8.7825,7.306585,12.67409,11.06537,9.694358,12.62425,10.29209,8.266786,12.86098,11.496,9.302685,7.227848,6.358902,6.3377,10.29705,6.629174,4.711624,10.45453,7.054095,5.386746,7.456626,6.363687,6.011711,5.452231,5.256962,5.242451,18/11/2012 17:00:00
270714,3.461228,4.618173,5.053419,4.894771,4.713936,4.571304,5.182097,5.02695,3.207766,4.015825,3.454599,3.441148,4.455659,3.987219,4.595609,7.367561,7.097702,6.908842,6.805666,6.479722,6.565662,9.091234,8.761104,8.119212,7.819202,7.787041,7.464263,3.692906,5.281342,3.635282,9.665417,9.037794,6.984538,8.55869,8.45857,7.979106,8.354411,8.298404,8.075864,2.490607,2.246827,2.498294,10.29751,7.498499,6.096596,10.95738,8.842988,7.269698,12.71866,11.09746,9.627682,12.69076,10.45026,8.438995,13.75029,11.93686,9.607369,7.102325,6.308904,6.309783,10.23114,6.554111,4.627353,10.61923,7.259699,5.523587,7.719349,6.59818,6.219245,5.149224,5.177454,5.281305,18/11/2012 18:00:00
270715,3.590786,4.788284,5.233579,4.561541,4.415014,4.394918,5.131854,4.9774,3.470801,3.957884,3.416423,3.310983,4.31222,3.704358,4.631183,7.402866,7.133825,7.002476,6.484439,6.550508,6.675038,8.761399,8.527083,7.973454,7.628876,7.575596,7.21535,3.913757,5.489783,3.872538,9.972759,9.514921,7.629883,8.289881,8.019897,7.580624,8.109179,8.091634,7.809502,2.086103,1.890647,2.389967,10.13341,7.616243,6.122034,11.22599,8.831441,7.196924,12.96919,11.17615,9.565128,12.69309,10.64661,8.612782,14.51238,12.25492,9.953237,6.900672,6.236855,6.190139,10.31172,6.560025,4.642766,10.68053,7.420951,5.700399,7.762213,6.788831,6.365229,4.835824,5.086016,5.27244,18/11/2012 19:00:00
270716,3.724596,4.943619,5.330025,4.179341,4.084636,4.01598,4.869846,4.64479,3.632238,3.775113,3.262145,3.071845,4.073768,3.285307,4.527206,7.385178,7.173334,7.124724,6.295485,6.480701,6.788173,8.565248,8.256949,7.690435,7.489933,7.363811,6.981512,4.301929,5.574821,4.040277,10.39486,10.0559,8.242222,7.970518,7.585987,7.11417,7.862796,7.8385,7.544383,2.109447,1.727689,2.457837,10.14781,7.761355,6.1952,11.28814,8.940396,7.116684,13.3799,11.31102,9.616477,12.74434,10.76874,8.702836,14.52754,12.14423,10.11791,6.74299,6.127693,6.073674,10.50107,6.665005,4.690273,10.69984,7.570016,5.880826,7.834346,6.915226,6.482612,4.460452,5.052923,5.240788,18/11/2012 20:00:00
270717,3.907946,5.061923,5.401663,3.958907,3.8493,3.521029,4.361096,4.261979,3.699867,3.476557,2.99178,2.774981,3.774514,2.87392,4.361598,7.328649,7.219162,7.334999,6.140268,6.366122,6.741298,8.439496,8.0508,7.458767,7.379567,7.183206,6.79093,4.785296,5.547585,4.137281,10.93538,10.67383,8.840008,7.581209,7.148343,6.611168,7.497681,7.524946,7.262167,2.570982,1.802355,2.725878,10.27077,7.882588,6.354348,11.59519,9.068989,7.100989,13.62025,11.42243,9.779136,12.75229,10.85502,8.743423,14.26775,11.85644,9.995589,6.579049,5.992858,5.932328,10.75154,6.906682,4.689153,10.76372,7.695643,6.038996,8.059675,6.975541,6.572002,4.324028,5.018236,5.158608,18/11/2012 21:00:00
270718,4.511343,5.206861,5.452367,3.99838,3.777173,3.067783,3.684601,3.946073,3.713823,3.120264,2.695771,2.565072,3.543001,2.612887,4.164222,7.256398,7.337458,7.573989,5.848388,6.202723,6.550049,8.224829,7.938496,7.332076,7.296995,7.061773,6.636812,5.283127,5.455586,4.170909,11.43134,11.32468,9.44897,7.271453,6.730903,6.148687,7.207924,7.210056,6.986848,3.367707,2.250354,3.214045,10.35004,7.96896,6.602296,11.90687,9.102921,7.084159,13.70455,11.5084,9.992535,12.85452,10.96433,8.750504,14.01531,11.57444,9.677535,6.320311,5.813026,5.674305,11.05918,7.207493,4.624843,10.85615,7.812723,6.209546,8.212957,7.012918,6.640114,4.350007,4.989496,5.039975,18/11/2012 22:00:00
270719,5.496284,5.653403,5.607705,4.222753,3.939004,2.852417,3.085148,3.625746,3.71432,2.890589,2.529742,2.504271,3.425225,2.590999,3.975818,7.201506,7.528759,7.750459,5.557527,5.971544,6.349061,8.0909,7.868968,7.228713,7.305523,6.97958,6.515274,5.836359,5.343234,4.203479,11.92009,11.9809,10.02598,7.146415,6.414851,5.784359,7.110793,6.93829,6.743737,4.359808,3.125028,4.054732,10.54363,8.108606,6.874821,11.83101,9.016257,7.010023,13.80699,11.62218,10.19505,12.97733,11.01404,8.717746,13.95023,11.38228,9.294242,6.011379,5.562079,5.37183,11.46083,7.48859,4.620845,10.83544,7.971308,6.404383,8.30877,7.103196,6.741296,4.412221,5.038044,4.961487,18/11/2012 23:00:00
270720,6.356796,6.341446,5.949846,4.566707,4.248791,2.878413,2.635241,3.257806,3.722581,2.896295,2.593755,2.57763,3.445544,2.840792,3.847097,7.165447,7.657904,7.833837,5.372711,5.695985,6.192093,8.135234,7.774966,7.054068,7.390079,6.945097,6.417039,6.471791,5.215004,4.234968,12.65484,12.65748,10.60451,7.00597,6.189611,5.542969,7.130946,6.74406,6.521812,5.27997,4.203895,5.218924,10.88375,8.285969,7.071896,11.62139,8.794313,6.928941,13.78552,11.61582,10.29823,13.09041,11.04591,8.693905,14.00495,11.30177,9.001781,5.678378,5.270904,5.101762,11.73745,7.784874,4.810539,10.62793,8.146228,6.559712,8.439098,7.210496,6.883138,4.379812,5.048636,4.934749,19/11/2012 00:00:00
270721,7.011279,6.773849,6.160316,4.999843,4.624432,3.04251,2.261395,2.891987,3.734296,3.003929,2.751095,2.772719,3.767065,3.308575,3.844398,7.203081,7.767215,7.921919,5.26051,5.397102,5.963451,8.037158,7.670999,6.863522,7.485764,6.983843,6.347072,7.050649,5.080965,4.22384,13.37363,13.38877,11.12101,6.699587,6.072053,5.424532,7.113585,6.635091,6.377577,6.197552,5.164587,6.094357,11.02103,8.401856,7.166075,11.27852,8.558979,6.906174,13.50572,11.55127,10.35489,12.98194,11.12308,8.725017,13.78892,11.15029,8.873234,5.319776,4.956583,4.89654,11.76736,8.034634,5.160397,10.63782,8.31506,6.728058,8.530584,7.269452,7.045803,4.290139,4.964457,4.91804,19/11/2012 01:00:00
270722,7.461641,6.853115,6.040209,5.500013,5.105162,3.290121,1.991218,2.677405,3.737106,3.077744,2.841603,3.014452,4.322751,3.758952,3.971044,7.347885,7.947694,8.110159,5.161107,5.21713,5.755906,7.983091,7.576731,6.833585,7.657001,7.076192,6.347174,7.499516,4.976387,4.196988,14.14904,14.07159,11.46268,6.409982,6.023104,5.395226,6.910625,6.555838,6.255517,7.022725,5.942695,6.540711,10.87816,8.400956,7.153919,10.81045,8.374064,6.873696,13.15788,11.55231,10.44891,12.61638,11.18193,8.8037,13.49643,10.97435,8.873672,4.914416,4.668222,4.709912,11.71852,8.17323,5.539148,10.7959,8.490657,6.974762,8.550193,7.306479,7.185083,4.319434,4.895905,4.852219,19/11/2012 02:00:00
270723,7.630808,6.696094,5.765678,5.954067,5.529006,3.551079,1.962826,2.729797,3.789932,3.124067,2.831692,3.191237,4.799047,4.094875,4.095311,7.522982,8.141111,8.356426,5.043705,5.282577,5.771456,7.983346,7.471517,6.842652,7.896291,7.190173,6.418179,7.797808,4.915928,4.191229,15.01958,14.50475,11.67203,6.248768,5.959658,5.379217,6.382607,6.356757,5.996883,7.579145,6.520314,6.752089,10.5241,8.312906,7.117928,10.33544,8.263584,6.721436,13.23449,11.52072,10.55669,12.3706,11.20633,8.983302,13.57454,10.86097,8.846861,4.440184,4.41999,4.481915,11.67163,8.382763,5.892757,10.87197,8.698079,7.255988,8.480723,7.341397,7.262699,4.365947,4.864385,4.740442,19/11/2012 03:00:00
270724,7.676443,6.443522,5.526738,6.281723,5.750957,3.78347,2.288898,2.987983,3.962312,3.206457,2.820993,3.30033,5.076836,4.389879,4.175595,7.695435,8.338836,8.591676,4.987284,5.486099,5.944061,7.934319,7.364698,6.687807,8.122204,7.301975,6.513317,7.951847,4.942733,4.216512,15.51682,14.71837,11.81095,5.883493,5.838357,5.294476,5.878285,6.041857,5.721744,7.96806,6.603016,6.588351,10.25045,8.261256,7.141431,10.1419,8.221046,6.600729,13.7127,11.46573,10.54089,12.44756,11.26073,9.216805,13.84504,10.85312,8.84621,3.940855,4.171628,4.236506,11.48298,8.645987,6.231999,10.92435,8.874005,7.521852,8.313223,7.331107,7.291281,4.361763,4.878152,4.612221,19/11/2012 04:00:00
270725,7.770425,6.315853,5.374959,6.549152,5.920005,4.166509,2.946861,3.349322,4.187619,3.387623,2.973839,3.468223,5.388125,4.645817,4.320262,7.955829,8.618746,8.847513,5.031364,5.68365,6.195368,7.809138,7.219681,6.452527,8.396128,7.392165,6.600315,8.029034,5.067964,4.245332,15.63631,14.84358,11.91253,5.311681,5.524298,5.088183,5.594802,5.754559,5.543216,8.175395,6.507994,6.402525,10.30872,8.270572,7.133945,9.92942,8.17431,6.60352,13.90189,11.42101,10.40129,12.58011,11.32041,9.43267,14.10595,10.88422,8.784744,3.512239,3.897803,3.961977,11.32074,8.849412,6.560205,11.19298,8.957226,7.687833,8.1523,7.246217,7.198482,4.366262,4.935595,4.48138,19/11/2012 05:00:00
270726,7.638883,6.343871,5.3711,6.802331,6.162424,4.506099,3.78134,3.845405,4.384824,3.746574,3.424536,3.744667,5.881072,4.989085,4.562073,8.368749,9.033811,9.244083,5.187224,5.928764,6.43827,7.540897,7.043547,6.232648,8.735424,7.477798,6.724744,8.112247,5.198991,4.238393,15.53824,14.9069,12.00952,4.814456,5.094675,4.781665,5.428687,5.534879,5.351245,8.011376,6.625732,6.490287,10.51402,8.269283,7.072142,9.84685,8.270421,6.666912,13.72544,11.43398,10.26179,12.41718,11.37871,9.692956,13.95206,10.81346,8.788624,3.197169,3.592027,3.652696,11.34157,9.020944,6.839362,11.79149,9.055619,7.746818,8.105061,7.153462,7.013869,4.382548,5.064722,4.41048,19/11/2012 06:00:00
270727,7.272515,6.473712,5.676736,6.997747,6.417617,4.585439,4.722047,4.620774,4.561275,4.419765,4.095037,4.086513,6.168106,5.44958,4.836198,8.843688,9.367363,9.56846,5.315047,6.243558,6.625883,7.304475,6.875045,6.043138,9.100066,7.66051,6.909547,8.286174,5.293075,4.187626,15.43489,14.92546,12.08664,4.35017,4.684849,4.427409,5.296362,5.295316,5.063056,7.839112,6.716959,6.642446,10.6958,8.172124,6.95234,10.11878,8.459857,6.743011,13.77077,11.5202,10.09496,12.32198,11.50681,9.966333,14.00628,10.94502,8.807307,3.048894,3.297991,3.339658,11.62936,9.322824,7.041844,12.17123,9.219025,7.810754,8.071225,7.081753,6.822522,4.338923,5.214943,4.412864,19/11/2012 07:00:00
270728,7.144087,6.543321,5.995728,7.139126,6.509767,4.557692,5.685735,5.290496,4.603865,5.113687,4.627492,4.365114,6.141035,5.715842,4.991742,9.223844,9.518862,9.650442,5.263952,6.430641,6.737551,7.104842,6.701844,5.893325,9.51309,7.943128,7.110169,8.372682,5.318241,4.033201,15.40086,14.94742,12.13901,3.818402,4.200399,3.921192,4.98174,4.937717,4.656857,8.111646,6.869343,6.732695,10.77748,7.998588,6.816154,10.26268,8.584847,6.730174,13.97199,11.63625,9.971267,12.47249,11.67457,10.24655,14.15823,11.19431,8.767347,2.966716,2.996874,2.953367,12.02263,9.816218,7.180802,12.01847,9.335428,7.891163,7.967528,6.98901,6.650979,4.643428,5.285906,4.39444,19/11/2012 08:00:00
270729,6.918131,6.178757,5.753698,7.01661,6.321364,4.517817,6.022071,5.011353,4.279675,5.074006,4.474645,4.00882,6.054982,5.497164,4.793323,9.35077,9.311217,9.288159,5.174569,6.477007,6.797776,7.008141,6.573524,5.799953,10.02772,8.224594,7.272913,8.129204,5.113617,3.621753,15.34364,14.9635,12.08945,3.319208,3.614293,3.287324,4.56993,4.559837,4.29097,8.258017,6.877055,6.463129,10.70964,7.782265,6.603013,10.5539,8.835084,6.634044,14.2091,11.71329,9.861466,12.58055,11.80515,10.51108,14.08583,11.25017,8.803162,2.802185,2.568982,2.405662,12.32884,10.16522,7.315802,11.57502,9.294685,7.949747,7.812004,6.840121,6.511174,4.991619,5.137846,4.260037,19/11/2012 09:00:00
270730,6.348362,5.417404,5.116587,6.531131,5.828577,4.505546,5.530733,4.144783,3.881174,4.413183,3.744873,3.220373,5.866085,5.086036,4.362925,9.255016,8.657874,8.476133,4.914644,6.160552,6.551477,7.056096,6.583667,5.843096,10.51445,8.458092,7.39663,7.656681,4.66277,2.950381,15.31589,14.89767,11.99825,2.985081,3.079843,2.767889,4.371851,4.344359,4.114425,7.496134,6.201265,5.557621,10.42647,7.419676,6.280321,11.0661,9.270205,6.63583,14.32573,11.68043,9.642529,12.71197,11.88019,10.78512,14.23905,11.20415,8.824748,2.524187,2.19387,1.981032,12.57947,10.27829,7.449428,11.24041,9.214571,7.934034,7.661344,6.675878,6.374303,4.869797,4.655495,3.929261,19/11/2012 10:00:00
270731,6.088179,4.863638,4.817984,6.082146,5.354699,4.639672,4.921691,3.805515,3.659403,4.026918,3.410542,2.936558,5.806772,4.976759,4.09824,9.368102,8.194223,7.857425,4.760924,6.000059,5.882418,7.239009,6.778628,5.930878,10.83872,8.627493,7.51548,7.399872,4.318841,2.477647,15.32082,14.79028,12.12937,2.912134,2.693163,2.387978,4.390895,4.285023,4.026711,6.653107,5.539244,4.85493,10.01742,7.129553,6.085365,11.63291,9.626205,6.921151,14.21552,11.56019,9.403417,12.94739,11.90529,11.04076,14.25479,11.1252,8.673158,2.179266,2.087284,1.888037,12.70369,10.29825,7.575541,11.01444,9.167565,7.813347,7.71243,6.621129,6.345808,4.804734,4.231765,3.655383,19/11/2012 11:00:00
270732,6.178376,4.907161,4.99321,6.047951,5.401065,5.096714,4.882851,4.001575,3.515845,3.960719,3.401315,3.015446,5.941226,5.152823,4.064936,9.663127,8.245227,7.7275,5.031934,6.127391,5.58528,7.49965,7.018748,6.008123,11.04334,8.757099,7.677682,7.555719,4.41763,2.358264,15.33347,14.69604,12.42311,2.971529,2.513069,2.14155,4.421787,4.281629,3.996876,6.488593,5.539464,4.866287,9.607903,7.045234,6.011044,11.92825,10.03592,7.401456,14.03566,11.4393,9.075893,13.20404,11.90044,11.21425,13.93641,10.72723,8.435533,2.066234,2.137871,1.938349,12.85194,10.30168,7.7208,10.85051,9.100277,7.733587,7.927183,6.691349,6.459307,4.999713,4.361606,3.848581,19/11/2012 12:00:00
270733,6.42409,5.381245,5.276735,6.431687,5.924613,5.647295,5.327292,4.230221,3.540409,3.850721,3.283636,3.105729,6.112761,5.385774,4.145158,9.849447,8.479982,7.847583,5.598609,6.163353,5.920966,7.84962,7.235442,6.180306,11.21185,8.86032,7.853032,7.883065,4.795562,2.336712,15.33302,14.5706,12.6301,3.069742,2.599716,2.136058,4.588421,4.356379,4.108157,6.549076,5.810647,5.049954,9.286577,7.099697,6.010016,12.32027,10.5924,7.829997,13.59064,11.20017,8.71703,13.51084,11.86999,11.30645,13.96943,10.61748,8.688117,2.299758,2.292747,2.047005,12.97768,10.29297,7.901533,11.01458,9.080966,7.858096,8.132541,6.858515,6.628363,5.331376,4.868207,4.438332,19/11/2012 13:00:00
270734,6.823582,5.842516,5.424439,6.958577,6.574816,6.094411,5.711906,4.505078,3.924147,3.71023,3.301483,3.321869,6.37945,5.661679,4.322698,10.07862,8.78441,8.229074,6.20945,6.609368,6.550971,8.140929,7.378396,6.360276,11.3256,8.922767,7.968029,8.113274,5.132306,2.35903,15.20836,14.32989,12.65323,3.304162,2.782519,2.189994,4.853913,4.543038,4.256158,6.857703,6.097801,5.289744,9.221104,7.285006,6.081363,13.24359,11.04186,8.299533,13.04826,10.89256,8.61874,13.7647,11.89188,11.30747,14.3613,11.20644,9.282987,2.853787,2.644417,2.363423,13.17161,10.34316,8.095402,11.2374,9.162327,8.043779,8.239853,7.08916,6.836299,5.756251,5.324265,5.044741,19/11/2012 14:00:00
270735,7.135033,6.266148,5.570629,7.649194,7.255768,6.657926,6.20514,5.100969,4.819953,3.887699,3.770075,3.877206,6.889543,6.296644,4.715273,10.49776,9.407388,9.038706,6.830723,7.485278,7.368729,8.231932,7.455939,6.465171,11.37285,8.93612,8.013755,8.226609,5.398263,2.450252,14.96402,13.97393,12.53759,3.512472,2.871294,2.157639,5.036324,4.691405,4.22601,7.547125,6.565416,5.810507,9.311994,7.530704,6.231522,14.67481,12.05423,8.920486,12.55938,10.70434,8.601842,13.7386,11.91674,11.21565,14.47784,11.56388,9.657402,3.735336,3.268676,2.958941,13.44375,10.45646,8.216562,11.20417,9.214175,8.08237,8.348727,7.275956,7.01087,6.261045,5.556921,5.396997,19/11/2012 15:00:00
